,Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
2148,15289.0,56,3,671.01,3,3,3,333,Potential Loyalists
2149,15290.0,28,9,2554.31,4,5,5,455,Loyal Customers
2150,15291.0,8,34,9501.79,5,5,5,555,Champions
2151,15293.0,300,1,247.5,1,1,1,111,At Risk
2152,15294.0,35,2,244.4,3,2,1,321,At Risk
2153,15295.0,289,1,217.23999999999998,1,1,1,111,At Risk
2154,15296.0,48,10,6726.32,3,5,5,355,Potential Loyalists
2155,15298.0,1,16,4737.01,5,5,5,555,Champions
2156,15299.0,7,7,3512.5299999999997,5,4,5,545,Potential Loyalists
2157,15301.0,3,6,2533.09,5,4,5,545,Potential Loyalists
2158,15302.0,357,2,324.95,1,2,2,122,At Risk
2159,15303.0,200,3,695.5600000000001,1,3,3,133,At Risk
2160,15304.0,3,2,225.15,5,2,1,521,At Risk
2161,15305.0,190,1,93.6,1,1,1,111,At Risk
2162,15306.0,135,7,2314.13,2,4,5,245,Needing Attention
2163,15309.0,245,10,880.39,1,5,3,153,At Risk
2164,15310.0,113,1,1634.64,2,1,4,214,At Risk
2165,15311.0,0,158,57912.79,5,5,5,555,Champions
2166,15312.0,18,9,2015.29,4,5,4,454,Loyal Customers
2167,15314.0,31,3,512.28,4,3,3,433,Potential Loyalists
2168,15317.0,312,2,147.45000000000002,1,2,1,121,At Risk
2169,15321.0,52,14,4012.92,3,5,5,355,Potential Loyalists
2170,15322.0,111,1,711.18,2,1,3,213,At Risk
2171,15323.0,168,4,548.3,2,4,3,243,Needing Attention
2172,15324.0,336,1,140.22000000000003,1,1,1,111,At Risk
2173,15325.0,30,8,1444.92,4,5,4,454,Loyal Customers
2174,15326.0,231,9,1559.51,1,5,4,154,At Risk
2175,15328.0,42,1,107.24,3,1,1,311,At Risk
2176,15329.0,0,16,2131.78,5,5,4,554,Potential Loyalists
2177,15331.0,134,4,780.41,2,4,3,243,Needing Attention
2178,15332.0,1,6,4892.68,5,4,5,545,Potential Loyalists
2179,15336.0,36,1,240.5,3,1,1,311,At Risk
2180,15337.0,37,2,401.32,3,2,2,322,Needing Attention
2181,15338.0,312,1,283.43,1,1,2,112,At Risk
2182,15339.0,56,8,1431.02,3,5,4,354,Potential Loyalists
2183,15340.0,196,1,105.5,1,1,1,111,At Risk
2184,15341.0,84,2,383.9,2,2,2,222,Needing Attention
2185,15346.0,52,3,348.17,3,3,2,332,Needing Attention
2186,15347.0,1,6,1191.7,5,4,4,544,Potential Loyalists
2187,15350.0,8,2,547.6,5,2,3,523,Needing Attention
2188,15351.0,4,7,1803.32,5,4,4,544,Potential Loyalists
2189,15352.0,183,1,114.95,1,1,1,111,At Risk
2190,15353.0,2,7,2420.83,5,4,5,545,Potential Loyalists
2191,15354.0,233,7,663.6,1,4,3,143,At Risk
2192,15356.0,3,4,698.45,5,4,3,543,Potential Loyalists
2193,15357.0,317,1,36.75,1,1,1,111,At Risk
2194,15358.0,0,28,8803.87,5,5,5,555,Champions
2195,15359.0,189,9,200.1,1,5,1,151,At Risk
2196,15361.0,161,3,270.15000000000003,2,3,2,232,Needing Attention
2197,15362.0,83,2,613.08,2,2,3,223,Needing Attention
2198,15363.0,7,2,678.11,5,2,3,523,Needing Attention
2199,15365.0,38,6,2242.81,3,4,5,345,Potential Loyalists
2200,15366.0,44,5,1786.57,3,4,4,344,Potential Loyalists
2201,15367.0,53,8,3269.44,3,5,5,355,Potential Loyalists
2202,15368.0,29,1,275.8,4,1,2,412,At Risk
2203,15369.0,9,12,9196.64,5,5,5,555,Champions
2204,15370.0,45,1,1352.96,3,1,4,314,At Risk
2205,15371.0,297,1,59.400000000000006,1,1,1,111,At Risk
2206,15372.0,85,9,4072.3,2,5,5,255,Needing Attention
2207,15373.0,6,6,1005.48,5,4,4,544,Potential Loyalists
2208,15374.0,259,1,139.32,1,1,1,111,At Risk
2209,15375.0,325,1,60.959999999999994,1,1,1,111,At Risk
2210,15377.0,17,5,1243.5500000000002,4,4,4,444,Loyal Customers
2211,15378.0,97,2,246.5,2,2,1,221,At Risk
2212,15379.0,35,1,1174.55,3,1,4,314,At Risk
2213,15380.0,0,8,1837.76,5,5,4,554,Potential Loyalists
2214,15381.0,58,4,1296.67,3,4,4,344,Potential Loyalists
2215,15382.0,9,12,7837.04,5,5,5,555,Champions
2216,15383.0,317,1,10.5,1,1,1,111,At Risk
2217,15384.0,7,3,1392.03,5,3,4,534,Potential Loyalists
2218,15385.0,27,2,625.2,4,2,3,423,Needing Attention
2219,15387.0,127,1,468.65,2,1,2,212,At Risk
2220,15389.0,35,4,2233.8,3,4,5,345,Potential Loyalists
2221,15390.0,31,2,1216.66,4,2,4,424,Needing Attention
2222,15391.0,205,2,296.82,1,2,2,122,At Risk
2223,15392.0,9,3,1376.0900000000001,5,3,4,534,Potential Loyalists
2224,15393.0,202,3,659.48,1,3,3,133,At Risk
2225,15394.0,30,9,3138.66,4,5,5,455,Loyal Customers
2226,15396.0,218,1,508.20000000000005,1,1,2,112,At Risk
2227,15400.0,55,3,586.1,3,3,3,333,Potential Loyalists
2228,15401.0,87,2,216.95000000000002,2,2,1,221,At Risk
2229,15402.0,22,5,1217.67,4,4,4,444,Loyal Customers
2230,15403.0,126,2,170.88,2,2,1,221,At Risk
2231,15404.0,10,1,257.06,5,1,2,512,At Risk
2232,15405.0,211,1,310.74,1,1,2,112,At Risk
2233,15406.0,88,2,465.15999999999997,2,2,2,222,Needing Attention
2234,15409.0,336,2,145.3,1,2,1,121,At Risk
2235,15410.0,203,2,1234.88,1,2,4,124,At Risk
2236,15413.0,65,7,16128.82,3,4,5,345,Potential Loyalists
2237,15416.0,113,4,596.72,2,4,3,243,Needing Attention
2238,15418.0,60,2,452.32,3,2,2,322,Needing Attention
2239,15420.0,69,6,743.0,3,4,3,343,Potential Loyalists
2240,15421.0,20,6,2854.98,4,4,5,445,Loyal Customers
2241,15422.0,14,6,1527.22,5,4,4,544,Potential Loyalists
2242,15423.0,216,3,271.14,1,3,2,132,At Risk
2243,15424.0,98,1,214.44,2,1,1,211,At Risk
2244,15425.0,35,4,1944.57,3,4,4,344,Potential Loyalists
2245,15426.0,3,6,1172.95,5,4,4,544,Potential Loyalists
2246,15428.0,22,3,668.97,4,3,3,433,Potential Loyalists
2247,15430.0,102,3,1005.75,2,3,4,234,Needing Attention
2248,15431.0,137,1,153.24,2,1,1,211,At Risk
2249,15432.0,162,3,169.07,2,3,1,231,At Risk
2250,15434.0,9,7,1531.53,5,4,4,544,Potential Loyalists
2251,15437.0,275,1,193.29000000000002,1,1,1,111,At Risk
2252,15439.0,39,4,1269.05,3,4,4,344,Potential Loyalists
2253,15441.0,31,3,1254.21,4,3,4,434,Potential Loyalists
2254,15443.0,109,8,1974.06,2,5,4,254,Needing Attention
2255,15445.0,225,1,171.0,1,1,1,111,At Risk
2256,15446.0,11,5,415.05,5,4,2,542,Needing Attention
2257,15447.0,162,5,345.66,2,4,2,242,Needing Attention
2258,15448.0,309,1,294.17,1,1,2,112,At Risk
2259,15451.0,69,2,233.21,3,2,1,321,At Risk
2260,15452.0,25,3,1260.38,4,3,4,434,Potential Loyalists
2261,15454.0,253,1,128.59,1,1,1,111,At Risk
2262,15455.0,232,1,38.25,1,1,1,111,At Risk
2263,15456.0,38,7,1672.05,3,4,4,344,Potential Loyalists
2264,15458.0,37,1,208.79999999999998,3,1,1,311,At Risk
2265,15459.0,52,2,202.82999999999998,3,2,1,321,At Risk
2266,15461.0,95,3,468.1,2,3,2,232,Needing Attention
2267,15462.0,80,1,502.45,2,1,2,212,At Risk
2268,15465.0,4,16,5320.93,5,5,5,555,Champions
2269,15466.0,24,3,1236.48,4,3,4,434,Potential Loyalists
2270,15468.0,20,2,976.92,4,2,3,423,Needing Attention
2271,15469.0,62,2,341.5,3,2,2,322,Needing Attention
2272,15470.0,210,1,63.419999999999995,1,1,1,111,At Risk
2273,15471.0,15,2,847.0799999999999,4,2,3,423,Needing Attention
2274,15473.0,79,1,274.8,2,1,2,212,At Risk
2275,15474.0,230,1,163.1,1,1,1,111,At Risk
2276,15476.0,15,5,2239.68,4,4,5,445,Loyal Customers
2277,15477.0,284,1,368.4,1,1,2,112,At Risk
2278,15478.0,210,1,583.56,1,1,3,113,At Risk
2279,15479.0,368,1,147.4,1,1,1,111,At Risk
2280,15480.0,100,6,8060.25,2,4,5,245,Needing Attention
2281,15481.0,36,1,1993.34,3,1,4,314,At Risk
2282,15482.0,21,8,5536.09,4,5,5,455,Loyal Customers
2283,15483.0,20,6,628.39,4,4,3,443,Potential Loyalists
2284,15484.0,175,2,1061.69,2,2,4,224,Needing Attention
2285,15485.0,8,6,3343.51,5,4,5,545,Potential Loyalists
2286,15486.0,162,1,102.0,2,1,1,211,At Risk
2287,15487.0,314,1,231.32,1,1,1,111,At Risk
2288,15488.0,91,4,340.6,2,4,2,242,Needing Attention
2289,15489.0,35,8,1333.3300000000002,3,5,4,354,Potential Loyalists
2290,15490.0,65,2,247.1,3,2,1,321,At Risk
2291,15493.0,24,4,2313.18,4,4,5,445,Loyal Customers
2292,15494.0,113,4,2489.92,2,4,5,245,Needing Attention
2293,15495.0,14,1,246.5,5,1,1,511,At Risk
2294,15496.0,266,1,146.14000000000001,1,1,1,111,At Risk
2295,15497.0,9,8,7406.62,5,5,5,555,Champions
2296,15498.0,1,23,13982.01,5,5,5,555,Champions
2297,15499.0,358,1,161.6,1,1,1,111,At Risk
2298,15501.0,39,2,402.5,3,2,2,322,Needing Attention
2299,15502.0,3,10,4085.0099999999998,5,5,5,555,Champions
2300,15503.0,361,1,120.06,1,1,1,111,At Risk
2301,15504.0,155,4,380.97,2,4,2,242,Needing Attention
2302,15506.0,16,3,1060.77,4,3,4,434,Potential Loyalists
2303,15509.0,15,1,166.51,4,1,1,411,At Risk
2304,15512.0,25,2,210.58,4,2,1,421,At Risk
2305,15513.0,0,21,13240.29,5,5,5,555,Champions
2306,15514.0,14,7,2459.09,5,4,5,545,Potential Loyalists
2307,15515.0,22,1,171.81,4,1,1,411,At Risk
2308,15518.0,14,10,2361.09,5,5,5,555,Champions
2309,15519.0,18,2,344.61,4,2,2,422,Needing Attention
2310,15521.0,35,11,4113.19,3,5,5,355,Potential Loyalists
2311,15523.0,23,17,17087.93,4,5,5,455,Loyal Customers
2312,15524.0,241,1,151.4,1,1,1,111,At Risk
2313,15525.0,8,2,469.78,5,2,2,522,Needing Attention
2314,15527.0,29,21,3598.76,4,5,5,455,Loyal Customers
2315,15529.0,1,2,1116.72,5,2,4,524,Needing Attention
2316,15530.0,147,1,311.37,2,1,2,212,At Risk
2317,15532.0,11,6,2190.9700000000003,5,4,4,544,Potential Loyalists
2318,15534.0,360,1,162.25,1,1,1,111,At Risk
2319,15535.0,0,4,576.92,5,4,3,543,Potential Loyalists
2320,15536.0,44,1,259.09,3,1,2,312,At Risk
2321,15538.0,172,11,3689.65,2,5,5,255,Needing Attention
2322,15540.0,10,1,247.38,5,1,1,511,At Risk
2323,15542.0,147,4,941.0,2,4,3,243,Needing Attention
2324,15543.0,94,1,114.98,2,1,1,211,At Risk
2325,15544.0,7,16,4639.83,5,5,5,555,Champions
2326,15545.0,6,1,135.32999999999998,5,1,1,511,At Risk
2327,15546.0,241,3,1618.65,1,3,4,134,At Risk
2328,15547.0,11,14,5213.05,5,5,5,555,Champions
2329,15548.0,230,1,158.09,1,1,1,111,At Risk
2330,15549.0,56,5,652.7,3,4,3,343,Potential Loyalists
2331,15550.0,13,10,1866.3700000000001,5,5,4,554,Potential Loyalists
2332,15551.0,29,8,1324.82,4,5,4,454,Loyal Customers
2333,15552.0,258,1,162.4,1,1,1,111,At Risk
2334,15555.0,0,28,7628.48,5,5,5,555,Champions
2335,15558.0,274,2,284.93,1,2,2,122,At Risk
2336,15559.0,203,1,1109.4,1,1,4,114,At Risk
2337,15560.0,32,2,153.52,4,2,1,421,At Risk
2338,15561.0,18,4,1133.8,4,4,4,444,Loyal Customers
2339,15562.0,59,2,538.83,3,2,3,323,Needing Attention
2340,15563.0,140,4,1471.6,2,4,4,244,Needing Attention
2341,15564.0,98,2,70.74000000000001,2,2,1,221,At Risk
2342,15566.0,27,2,227.87,4,2,1,421,At Risk
2343,15569.0,25,5,2210.64,4,4,5,445,Loyal Customers
2344,15570.0,4,15,5154.02,5,5,5,555,Champions
2345,15571.0,21,10,3401.2,4,5,5,455,Loyal Customers
2346,15572.0,15,3,1515.81,4,3,4,434,Potential Loyalists
2347,15573.0,253,3,599.73,1,3,3,133,At Risk
2348,15574.0,7,4,858.4499999999999,5,4,3,543,Potential Loyalists
2349,15575.0,254,1,30.1,1,1,1,111,At Risk
2350,15577.0,358,2,139.1,1,2,1,121,At Risk
2351,15579.0,18,5,989.15,4,4,3,443,Potential Loyalists
2352,15580.0,11,14,1540.43,5,5,4,554,Potential Loyalists
2353,15581.0,1,30,5861.43,5,5,5,555,Champions
2354,15583.0,11,1,107.86,5,1,1,511,At Risk
2355,15584.0,34,2,552.39,4,2,3,423,Needing Attention
2356,15586.0,226,4,1149.54,1,4,4,144,At Risk
2357,15587.0,27,3,608.4000000000001,4,3,3,433,Potential Loyalists
2358,15588.0,312,1,579.6,1,1,3,113,At Risk
2359,15590.0,17,5,1496.6,4,4,4,444,Loyal Customers
2360,15591.0,217,3,217.9,1,3,1,131,At Risk
2361,15595.0,122,1,357.6,2,1,2,212,At Risk
2362,15596.0,0,8,1766.65,5,5,4,554,Potential Loyalists
2363,15597.0,210,1,238.8,1,1,1,111,At Risk
2364,15598.0,62,1,307.34,3,1,2,312,At Risk
2365,15599.0,80,1,488.32,2,1,2,212,At Risk
2366,15600.0,63,5,1219.91,3,4,4,344,Potential Loyalists
2367,15601.0,7,19,8193.26,5,5,5,555,Champions
2368,15602.0,3,11,1972.94,5,5,4,554,Potential Loyalists
2369,15603.0,268,2,53.75,1,2,1,121,At Risk
2370,15605.0,8,6,741.97,5,4,3,543,Potential Loyalists
2371,15606.0,25,8,2310.83,4,5,5,455,Loyal Customers
2372,15607.0,178,12,1734.6100000000001,1,5,4,154,At Risk
2373,15608.0,50,1,692.3,3,1,3,313,At Risk
2374,15611.0,9,17,1521.68,5,5,4,554,Potential Loyalists
2375,15613.0,245,1,433.71999999999997,1,1,2,112,At Risk
2376,15614.0,63,7,3285.86,3,4,5,345,Potential Loyalists
2377,15615.0,25,27,11026.43,4,5,5,455,Loyal Customers
2378,15616.0,73,1,317.11,2,1,2,212,At Risk
2379,15617.0,31,3,828.5500000000001,4,3,3,433,Potential Loyalists
2380,15620.0,35,2,392.83,3,2,2,322,Needing Attention
2381,15622.0,59,14,4192.55,3,5,5,355,Potential Loyalists
2382,15623.0,28,7,2136.02,4,4,4,444,Loyal Customers
2383,15625.0,11,6,1705.59,5,4,4,544,Potential Loyalists
2384,15626.0,44,2,409.87,3,2,2,322,Needing Attention
2385,15627.0,92,2,566.9,2,2,3,223,Needing Attention
2386,15628.0,1,12,2826.32,5,5,5,555,Champions
2387,15629.0,85,4,2240.9,2,4,5,245,Needing Attention
2388,15630.0,279,1,295.05,1,1,2,112,At Risk
2389,15631.0,277,1,596.67,1,1,3,113,At Risk
2390,15633.0,144,18,4531.51,2,5,5,255,Needing Attention
2391,15634.0,18,1,311.1,4,1,2,412,At Risk
2392,15635.0,30,1,100.35,4,1,1,411,At Risk
2393,15636.0,72,2,719.82,2,2,3,223,Needing Attention
2394,15637.0,48,4,574.23,3,4,3,343,Potential Loyalists
2395,15638.0,13,8,2299.2,5,5,5,555,Champions
2396,15639.0,84,4,676.51,2,4,3,243,Needing Attention
2397,15640.0,7,18,11481.77,5,5,5,555,Champions
2398,15641.0,31,8,3458.35,4,5,5,455,Loyal Customers
2399,15642.0,364,1,105.78000000000002,1,1,1,111,At Risk
2400,15645.0,37,3,455.76,3,3,2,332,Needing Attention
2401,15646.0,7,3,526.97,5,3,3,533,Potential Loyalists
2402,15647.0,50,1,169.0,3,1,1,311,At Risk
2403,15649.0,2,3,1354.35,5,3,4,534,Potential Loyalists
2404,15650.0,150,3,568.73,2,3,3,233,Needing Attention
2405,15651.0,55,2,612.76,3,2,3,323,Needing Attention
2406,15652.0,22,5,1091.1,4,4,4,444,Loyal Customers
2407,15658.0,7,6,1487.3,5,4,4,544,Potential Loyalists
2408,15659.0,21,2,226.04,4,2,1,421,At Risk
2409,15660.0,0,7,1212.13,5,4,4,544,Potential Loyalists
2410,15661.0,14,6,906.15,5,4,3,543,Potential Loyalists
2411,15662.0,296,2,283.73,1,2,2,122,At Risk
2412,15664.0,63,5,881.48,3,4,3,343,Potential Loyalists
2413,15665.0,46,3,1773.11,3,3,4,334,Potential Loyalists
2414,15666.0,107,2,632.9399999999999,2,2,3,223,Needing Attention
2415,15670.0,182,2,162.15,1,2,1,121,At Risk
2416,15672.0,360,1,45.300000000000004,1,1,1,111,At Risk
2417,15673.0,86,6,3538.72,2,4,5,245,Needing Attention
2418,15674.0,52,10,4529.43,3,5,5,355,Potential Loyalists
2419,15675.0,39,1,218.35,3,1,1,311,At Risk
2420,15677.0,56,2,648.4,3,2,3,323,Needing Attention
2421,15678.0,30,2,1541.19,4,2,4,424,Needing Attention
2422,15680.0,1,10,3217.0,5,5,5,555,Champions
2423,15681.0,14,10,1593.24,5,5,4,554,Potential Loyalists
2424,15682.0,234,3,319.49,1,3,2,132,At Risk
2425,15683.0,108,1,330.79,2,1,2,212,At Risk
2426,15684.0,182,6,200.1,1,4,1,141,At Risk
2427,15685.0,85,1,55.980000000000004,2,1,1,211,At Risk
2428,15686.0,55,1,90.0,3,1,1,311,At Risk
2429,15688.0,53,1,190.57,3,1,1,311,At Risk
2430,15689.0,252,1,266.93,1,1,2,112,At Risk
2431,15691.0,29,4,494.0,4,4,2,442,Needing Attention
2432,15693.0,294,1,37.5,1,1,1,111,At Risk
2433,15694.0,0,16,4519.96,5,5,5,555,Champions
2434,15695.0,232,2,721.06,1,2,3,123,At Risk
2435,15696.0,56,9,1227.21,3,5,4,354,Potential Loyalists
2436,15697.0,324,1,246.75,1,1,1,111,At Risk
2437,15698.0,259,1,46.2,1,1,1,111,At Risk
2438,15702.0,111,2,140.39000000000001,2,2,1,221,At Risk
2439,15704.0,128,4,1598.1200000000001,2,4,4,244,Needing Attention
2440,15708.0,4,5,1034.7,5,4,4,544,Potential Loyalists
2441,15709.0,224,1,194.6,1,1,1,111,At Risk
2442,15710.0,52,1,898.87,3,1,3,313,At Risk
2443,15711.0,191,2,420.25,1,2,2,122,At Risk
2444,15712.0,14,8,2405.0,5,5,5,555,Champions
2445,15713.0,1,4,668.94,5,4,3,543,Potential Loyalists
2446,15714.0,88,3,453.93,2,3,2,232,Needing Attention
2447,15715.0,190,5,658.02,1,4,3,143,At Risk
2448,15716.0,4,8,1938.0,5,5,4,554,Potential Loyalists
2449,15717.0,56,4,456.70000000000005,3,4,2,342,Needing Attention
2450,15718.0,175,1,293.79,2,1,2,212,At Risk
2451,15719.0,16,25,5264.5,4,5,5,455,Loyal Customers
2452,15720.0,185,1,143.19,1,1,1,111,At Risk
2453,15722.0,80,9,3132.2400000000002,2,5,5,255,Needing Attention
2454,15723.0,46,3,744.55,3,3,3,333,Potential Loyalists
2455,15724.0,28,2,97.69999999999999,4,2,1,421,At Risk
2456,15726.0,25,1,321.91,4,1,2,412,At Risk
2457,15727.0,22,8,4266.55,4,5,5,455,Loyal Customers
2458,15728.0,14,2,544.6,5,2,3,523,Needing Attention
2459,15729.0,28,3,122.4,4,3,1,431,At Risk
2460,15730.0,14,3,611.6,5,3,3,533,Potential Loyalists
2461,15731.0,188,1,125.3,1,1,1,111,At Risk
2462,15732.0,7,11,1432.5,5,5,4,554,Potential Loyalists
2463,15734.0,71,2,923.85,2,2,3,223,Needing Attention
2464,15735.0,56,1,327.68,3,1,2,312,At Risk
2465,15736.0,65,3,1914.17,3,3,4,334,Potential Loyalists
2466,15738.0,0,28,8567.75,5,5,5,555,Champions
2467,15741.0,93,2,208.62,2,2,1,221,At Risk
2468,15742.0,254,1,156.87,1,1,1,111,At Risk
2469,15747.0,10,7,1590.52,5,4,4,544,Potential Loyalists
2470,15748.0,84,2,465.45000000000005,2,2,2,222,Needing Attention
2471,15750.0,0,18,4422.101,5,5,5,555,Champions
2472,15751.0,95,14,1442.04,2,5,4,254,Needing Attention
2473,15752.0,7,3,1570.16,5,3,4,534,Potential Loyalists
2474,15754.0,128,8,2611.89,2,5,5,255,Needing Attention
2475,15755.0,14,12,3639.67,5,5,5,555,Champions
2476,15757.0,21,4,2225.94,4,4,5,445,Loyal Customers
2477,15759.0,83,7,597.84,2,4,3,243,Needing Attention
2478,15760.0,265,5,33628.55,1,4,5,145,At Risk
2479,15761.0,77,1,143.05,2,1,1,211,At Risk
2480,15764.0,69,4,1238.41,3,4,4,344,Potential Loyalists
2481,15765.0,301,1,370.63,1,1,2,112,At Risk
2482,15766.0,79,3,547.4,2,3,3,233,Needing Attention
2483,15767.0,276,2,242.70000000000002,1,2,1,121,At Risk
2484,15768.0,111,32,14980.89,2,5,5,255,Needing Attention
2485,15769.0,6,23,32457.54,5,5,5,555,Champions
2486,15770.0,247,1,321.45,1,1,2,112,At Risk
2487,15771.0,239,3,1006.54,1,3,4,134,At Risk
2488,15772.0,53,1,280.88,3,1,2,312,At Risk
2489,15773.0,44,1,138.84,3,1,1,311,At Risk
2490,15774.0,44,6,1064.88,3,4,4,344,Potential Loyalists
2491,15775.0,266,1,45.6,1,1,1,111,At Risk
2492,15777.0,31,4,720.45,4,4,3,443,Potential Loyalists
2493,15778.0,66,1,307.95,3,1,2,312,At Risk
2494,15779.0,98,2,124.08000000000001,2,2,1,221,At Risk
2495,15782.0,65,2,1407.01,3,2,4,324,Needing Attention
2496,15784.0,102,2,848.3299999999999,2,2,3,223,Needing Attention
2497,15785.0,9,18,3760.34,5,5,5,555,Champions
2498,15786.0,45,4,3606.59,3,4,5,345,Potential Loyalists
2499,15788.0,135,2,228.13,2,2,1,221,At Risk
2500,15789.0,66,6,1640.71,3,4,4,344,Potential Loyalists
2501,15791.0,141,6,2053.95,2,4,4,244,Needing Attention
2502,15792.0,34,2,933.84,4,2,3,423,Needing Attention
2503,15793.0,13,5,1433.96,5,4,4,544,Potential Loyalists
2504,15794.0,371,2,777.0,1,2,3,123,At Risk
2505,15795.0,65,7,1369.8600000000001,3,4,4,344,Potential Loyalists
2506,15796.0,9,12,2575.2000000000003,5,5,5,555,Champions
2507,15797.0,216,2,613.6800000000001,1,2,3,123,At Risk
2508,15798.0,127,3,1535.37,2,3,4,234,Needing Attention
2509,15799.0,53,1,540.15,3,1,3,313,At Risk
2510,15800.0,88,5,543.5,2,4,3,243,Needing Attention
2511,15803.0,80,3,1513.84,2,3,4,234,Needing Attention
2512,15805.0,20,20,5064.75,4,5,5,455,Loyal Customers
2513,15807.0,43,3,923.5699999999999,3,3,3,333,Potential Loyalists
2514,15808.0,4,20,14825.86,5,5,5,555,Champions
2515,15809.0,90,3,1053.67,2,3,4,234,Needing Attention
2516,15810.0,21,6,1634.75,4,4,4,444,Loyal Customers
2517,15811.0,0,2,1671.9,5,2,4,524,Needing Attention
2518,15812.0,70,8,3415.63,2,5,5,255,Needing Attention
2519,15814.0,28,2,689.11,4,2,3,423,Needing Attention
2520,15816.0,177,3,194.99999999999997,1,3,1,131,At Risk
2521,15817.0,55,3,2766.4,3,3,5,335,Potential Loyalists
2522,15818.0,223,1,340.5,1,1,2,112,At Risk
2523,15819.0,66,7,2052.85,3,4,4,344,Potential Loyalists
2524,15822.0,128,6,1016.74,2,4,4,244,Needing Attention
2525,15823.0,7,5,3889.7200000000003,5,4,5,545,Potential Loyalists
2526,15824.0,88,2,890.94,2,2,3,223,Needing Attention
2527,15826.0,198,2,954.1700000000001,1,2,3,123,At Risk
2528,15827.0,7,24,2126.48,5,5,4,554,Potential Loyalists
2529,15828.0,10,1,1108.82,5,1,4,514,At Risk
2530,15833.0,372,1,80.4,1,1,1,111,At Risk
2531,15834.0,7,4,1563.09,5,4,4,544,Potential Loyalists
2532,15837.0,120,1,385.03000000000003,2,1,2,212,At Risk
2533,15838.0,2,19,40986.49,5,5,5,555,Champions
2534,15841.0,21,6,1529.3,4,4,4,444,Loyal Customers
2535,15842.0,23,3,568.85,4,3,3,433,Potential Loyalists
2536,15845.0,171,4,806.24,2,4,3,243,Needing Attention
2537,15846.0,20,1,107.01,4,1,1,411,At Risk
2538,15847.0,63,3,433.3,3,3,2,332,Needing Attention
2539,15848.0,256,1,139.94,1,1,1,111,At Risk
2540,15849.0,231,1,5876.34,1,1,5,115,At Risk
2541,15850.0,11,4,819.87,5,4,3,543,Potential Loyalists
2542,15851.0,161,1,109.73,2,1,1,211,At Risk
2543,15852.0,161,1,96.55,2,1,1,211,At Risk
2544,15854.0,11,9,2609.16,5,5,5,555,Champions
2545,15855.0,111,1,340.48,2,1,2,212,At Risk
2546,15856.0,0,28,18021.77,5,5,5,555,Champions
2547,15857.0,65,1,273.48,3,1,2,312,At Risk
2548,15858.0,2,11,2564.02,5,5,5,555,Champions
2549,15859.0,67,1,438.46,3,1,2,312,At Risk
2550,15860.0,3,10,1528.0,5,5,4,554,Potential Loyalists
2551,15861.0,91,6,1255.23,2,4,4,244,Needing Attention
2552,15862.0,8,10,2095.41,5,5,4,554,Potential Loyalists
2553,15863.0,252,3,289.86,1,3,2,132,At Risk
2554,15864.0,16,1,244.44000000000003,4,1,1,411,At Risk
2555,15865.0,48,2,1353.79,3,2,4,324,Needing Attention
2556,15867.0,4,20,5325.56,5,5,5,555,Champions
2557,15868.0,218,1,94.53,1,1,1,111,At Risk
2558,15869.0,261,1,174.02,1,1,1,111,At Risk
2559,15870.0,31,3,508.52,4,3,3,433,Potential Loyalists
2560,15871.0,72,1,33.099999999999994,2,1,1,211,At Risk
2561,15872.0,13,2,434.75,5,2,2,522,Needing Attention
2562,15873.0,127,5,489.6,2,4,2,242,Needing Attention
2563,15874.0,22,16,6953.43,4,5,5,455,Loyal Customers
2564,15875.0,281,1,111.72,1,1,1,111,At Risk
2565,15876.0,44,2,1449.1399999999999,3,2,4,324,Needing Attention
2566,15878.0,196,2,330.77,1,2,2,122,At Risk
2567,15879.0,39,4,1157.3,3,4,4,344,Potential Loyalists
2568,15880.0,4,2,373.28000000000003,5,2,2,522,Needing Attention
2569,15882.0,3,8,1005.69,5,5,4,554,Potential Loyalists
2570,15884.0,67,3,255.65,3,3,2,332,Needing Attention
2571,15885.0,18,17,1786.72,4,5,4,454,Loyal Customers
2572,15886.0,51,3,871.78,3,3,3,333,Potential Loyalists
2573,15887.0,41,3,1027.15,3,3,4,334,Potential Loyalists
2574,15888.0,35,2,260.85,3,2,2,322,Needing Attention
2575,15889.0,4,8,1369.86,5,5,4,554,Potential Loyalists
2576,15890.0,29,5,535.65,4,4,3,443,Potential Loyalists
2577,15892.0,304,1,128.2,1,1,1,111,At Risk
2578,15893.0,116,1,305.28000000000003,2,1,2,212,At Risk
2579,15894.0,4,1,156.74,5,1,1,511,At Risk
2580,15896.0,259,1,1899.67,1,1,4,114,At Risk
2581,15898.0,2,25,4265.18,5,5,5,555,Champions
2582,15899.0,3,1,56.25,5,1,1,511,At Risk
2583,15900.0,48,4,559.1899999999999,3,4,3,343,Potential Loyalists
2584,15901.0,86,6,358.33,2,4,2,242,Needing Attention
2585,15902.0,15,1,145.01,4,1,1,411,At Risk
2586,15903.0,13,7,3892.6800000000003,5,4,5,545,Potential Loyalists
2587,15905.0,178,1,114.69,1,1,1,111,At Risk
2588,15906.0,9,4,1029.8,5,4,4,544,Potential Loyalists
2589,15908.0,125,2,764.57,2,2,3,223,Needing Attention
2590,15910.0,35,7,1449.6200000000001,3,4,4,344,Potential Loyalists
